id_talent_req,nama_posisi,company_name,backlog_headcount,nim,program_studi,semester,match_score
TR8492,Software Engineer Intern,PT Cakra Inovasi,3,20200739,Informatika,9,70.0
TR8492,Software Engineer Intern,PT Cakra Inovasi,3,20210777,Informatika,7,70.0
TR8493,Production Planning Intern,CV Jaya Makmur,1,20210265,Teknik Industri,7,70.0
TR8493,Production Planning Intern,CV Jaya Makmur,1,20200948,Teknik Industri,7,70.0
TR8493,Production Planning Intern,CV Jaya Makmur,1,20201362,Teknik Industri,7,70.0
TR8493,Production Planning Intern,CV Jaya Makmur,1,20202381,Teknik Industri,7,70.0
TR8493,Production Planning Intern,CV Jaya Makmur,1,20212631,Teknik Industri,7,70.0
TR8494,Data Analyst,CV Mega Solusi,1,20203095,Ekonomi Pembangunan,9,88.0
TR8494,Data Analyst,CV Mega Solusi,1,20213594,Ekonomi Pembangunan,6,88.0
TR8494,Data Analyst,CV Mega Solusi,1,20204251,Ekonomi Pembangunan,7,88.0
TR8494,Data Analyst,CV Mega Solusi,1,20214908,Ekonomi Pembangunan,5,88.0
TR8494,Data Analyst,CV Mega Solusi,1,20228359,Ekonomi Pembangunan,5,88.0
TR8495,IT Support,PT Inovasi Makmur,2,20210378,Informatika,6,70.0
TR8495,IT Support,PT Inovasi Makmur,2,20200673,Teknik Elektro,7,70.0
TR8495,IT Support,PT Inovasi Makmur,2,20210698,Teknik Elektro,6,70.0
TR8495,IT Support,PT Inovasi Makmur,2,20210709,Informatika,6,70.0
TR8495,IT Support,PT Inovasi Makmur,2,20190729,Teknik Elektro,9,70.0
TR8497,Environmental Analyst,PT Inti Logistik,2,20211065,Agroteknologi,6,70.0
TR8497,Environmental Analyst,PT Inti Logistik,2,20211589,Agroteknologi,6,70.0
TR8497,Environmental Analyst,PT Inti Logistik,2,20211636,Teknik Sipil,7,70.0
TR8497,Environmental Analyst,PT Inti Logistik,2,20212112,Agroteknologi,6,70.0
TR8497,Environmental Analyst,PT Inti Logistik,2,20202139,Agroteknologi,9,70.0
TR8498,IT Support,PT Bangkit Sejahtera,3,20200322,Sistem Informasi,7,70.0
TR8498,IT Support,PT Bangkit Sejahtera,3,20210378,Informatika,6,70.0
TR8498,IT Support,PT Bangkit Sejahtera,3,20210709,Informatika,6,70.0
TR8498,IT Support,PT Bangkit Sejahtera,3,20200739,Informatika,9,70.0
TR8498,IT Support,PT Bangkit Sejahtera,3,20210777,Informatika,7,70.0
TR8499,Research Assistant,PT Kreasi Teknologi,2,20200059,Farmasi,9,70.0
TR8499,Research Assistant,PT Kreasi Teknologi,2,20210218,Psikologi,5,70.0
TR8499,Research Assistant,PT Kreasi Teknologi,2,20210487,Psikologi,5,70.0
TR8499,Research Assistant,PT Kreasi Teknologi,2,20210611,Psikologi,5,70.0
TR8499,Research Assistant,PT Kreasi Teknologi,2,20200620,Farmasi,7,70.0
TR8500,Geologist Intern,PT Sukses Bersama,3,20210860,Teknik Sipil,6,70.0
TR8500,Geologist Intern,PT Sukses Bersama,3,20201958,Teknik Sipil,8,70.0
TR8500,Geologist Intern,PT Sukses Bersama,3,202112759,Teknik Sipil,7,70.0
TR8500,Geologist Intern,PT Sukses Bersama,3,202113160,Teknik Sipil,6,70.0
TR8500,Geologist Intern,PT Sukses Bersama,3,202114005,Teknik Sipil,6,70.0
TR8501,Business Analyst,CV Cakra Informatika,2,20200131,Informatika,7,100.0
TR8501,Business Analyst,CV Cakra Informatika,2,20201375,Informatika,9,100.0
TR8501,Business Analyst,CV Cakra Informatika,2,20212472,Manajemen,7,100.0
TR8501,Business Analyst,CV Cakra Informatika,2,20222689,Informatika,5,100.0
TR8501,Business Analyst,CV Cakra Informatika,2,20202944,Informatika,8,100.0
TR8502,Agricultural Engineer Intern,PT Daya Informatika,2,20211065,Agroteknologi,6,70.0
TR8502,Agricultural Engineer Intern,PT Daya Informatika,2,20211589,Agroteknologi,6,70.0
TR8502,Agricultural Engineer Intern,PT Daya Informatika,2,20221645,Agroteknologi,5,70.0
TR8502,Agricultural Engineer Intern,PT Daya Informatika,2,20212112,Agroteknologi,6,70.0
TR8502,Agricultural Engineer Intern,PT Daya Informatika,2,20202139,Agroteknologi,9,70.0
TR8503,Business Analyst,PT Makmur Bersama,5,20210342,Sistem Informasi,5,100.0
TR8503,Business Analyst,PT Makmur Bersama,5,20191383,Sistem Informasi,10,100.0
TR8503,Business Analyst,PT Makmur Bersama,5,20212472,Manajemen,7,100.0
TR8503,Business Analyst,PT Makmur Bersama,5,20212646,Sistem Informasi,6,100.0
TR8503,Business Analyst,PT Makmur Bersama,5,20213434,Sistem Informasi,5,100.0
TR8504,Business Process Analyst,CV Bakti Abadi,3,20190139,Teknik Industri,11,70.0
TR8504,Business Process Analyst,CV Bakti Abadi,3,20210313,Teknik Industri,6,70.0
TR8504,Business Process Analyst,CV Bakti Abadi,3,20210342,Sistem Informasi,5,70.0
TR8504,Business Process Analyst,CV Bakti Abadi,3,20210369,Teknik Industri,7,70.0
TR8504,Business Process Analyst,CV Bakti Abadi,3,20220582,Teknik Industri,4,70.0
TR8506,IT Support,PT Cakra Utama,2,20210409,Sistem Informasi,7,70.0
TR8506,IT Support,PT Cakra Utama,2,20191335,Informatika,11,70.0
TR8506,IT Support,PT Cakra Utama,2,20221442,Sistem Informasi,5,70.0
TR8506,IT Support,PT Cakra Utama,2,20212546,Sistem Informasi,6,70.0
TR8506,IT Support,PT Cakra Utama,2,20223142,Informatika,5,70.0
TR8507,Supply Chain Analyst,PT Daya Makmur,1,20210265,Teknik Industri,7,100.0
TR8507,Supply Chain Analyst,PT Daya Makmur,1,20201362,Teknik Industri,7,100.0
TR8507,Supply Chain Analyst,PT Daya Makmur,1,20212850,Teknik Industri,7,100.0
TR8507,Supply Chain Analyst,PT Daya Makmur,1,20203233,Teknik Industri,9,100.0
TR8507,Supply Chain Analyst,PT Daya Makmur,1,20203390,Teknik Industri,9,100.0
TR851,Data Analyst,CV Mitra Logistik,1,20215801,Statistika,7,94.0
TR851,Data Analyst,CV Mitra Logistik,1,202110494,Statistika,7,94.0
TR851,Data Analyst,CV Mitra Logistik,1,202114287,Statistika,6,94.0
TR851,Data Analyst,CV Mitra Logistik,1,20214089,Statistika,7,88.0
TR851,Data Analyst,CV Mitra Logistik,1,20204301,Statistika,7,88.0
TR8510,Internal Auditor,CV Perkasa Informatika,5,20210173,Akuntansi,7,70.0
TR8510,Internal Auditor,CV Perkasa Informatika,5,20210183,Akuntansi,7,70.0
TR8510,Internal Auditor,CV Perkasa Informatika,5,20220374,Akuntansi,5,70.0
TR8510,Internal Auditor,CV Perkasa Informatika,5,20210406,Akuntansi,7,70.0
TR8510,Internal Auditor,CV Perkasa Informatika,5,20190423,Akuntansi,11,70.0
TR8511,Production Engineer Intern,PT Graha Abadi,1,20210265,Teknik Industri,7,70.0
TR8511,Production Engineer Intern,PT Graha Abadi,1,20210304,Teknik Mesin,5,70.0
TR8511,Production Engineer Intern,PT Graha Abadi,1,20200670,Teknik Mesin,7,70.0
TR8511,Production Engineer Intern,PT Graha Abadi,1,20200723,Teknik Mesin,8,70.0
TR8511,Production Engineer Intern,PT Graha Abadi,1,20220771,Teknik Mesin,5,70.0
TR8512,HSE Intern,PT Mega Bangsa,2,20210265,Teknik Industri,7,70.0
TR8512,HSE Intern,PT Mega Bangsa,2,20200670,Teknik Mesin,7,70.0
TR8512,HSE Intern,PT Mega Bangsa,2,20200723,Teknik Mesin,8,70.0
TR8512,HSE Intern,PT Mega Bangsa,2,20200948,Teknik Industri,7,70.0
TR8512,HSE Intern,PT Mega Bangsa,2,20201362,Teknik Industri,7,70.0
TR8513,Regulatory Affairs Intern,PT Graha Perkasa,1,20200059,Farmasi,9,70.0
TR8513,Regulatory Affairs Intern,PT Graha Perkasa,1,20210074,Ilmu Hukum,7,70.0
TR8513,Regulatory Affairs Intern,PT Graha Perkasa,1,20210147,Ilmu Hukum,6,70.0
TR8513,Regulatory Affairs Intern,PT Graha Perkasa,1,20210353,Ilmu Hukum,5,70.0
TR8513,Regulatory Affairs Intern,PT Graha Perkasa,1,20210435,Ilmu Hukum,6,70.0
TR8514,Environmental Analyst,PT Mitra Gemilang,1,20210860,Teknik Sipil,6,70.0
TR8514,Environmental Analyst,PT Mitra Gemilang,1,20201958,Teknik Sipil,8,70.0
TR8514,Environmental Analyst,PT Mitra Gemilang,1,20202876,Agroteknologi,7,70.0
TR8514,Environmental Analyst,PT Mitra Gemilang,1,20213165,Agroteknologi,7,70.0
TR8514,Environmental Analyst,PT Mitra Gemilang,1,20224332,Teknik Sipil,5,70.0
TR8515,Business Analyst,PT Sinergi Karya,3,20210409,Sistem Informasi,7,100.0
TR8515,Business Analyst,PT Sinergi Karya,3,20203510,Informatika,9,100.0
TR8515,Business Analyst,PT Sinergi Karya,3,20204824,Informatika,8,100.0
TR8515,Business Analyst,PT Sinergi Karya,3,202110383,Informatika,6,100.0
TR8515,Business Analyst,PT Sinergi Karya,3,201911955,Sistem Informasi,9,100.0
TR8517,Marketing Intern,CV Sentosa Cerdas,1,20190191,Manajemen,11,70.0
TR8517,Marketing Intern,CV Sentosa Cerdas,1,20200206,Manajemen,9,70.0
TR8517,Marketing Intern,CV Sentosa Cerdas,1,20200737,Ilmu Komunikasi,8,70.0
TR8517,Marketing Intern,CV Sentosa Cerdas,1,20201719,Ilmu Komunikasi,7,70.0
TR8517,Marketing Intern,CV Sentosa Cerdas,1,20212472,Manajemen,7,70.0
TR8518,Visual Merchandiser Intern,CV Mandiri Pratama,3,20210190,Desain Komunikasi Visual,6,70.0
TR8518,Visual Merchandiser Intern,CV Mandiri Pratama,3,20211108,Desain Komunikasi Visual,6,70.0
TR8518,Visual Merchandiser Intern,CV Mandiri Pratama,3,20221549,Desain Komunikasi Visual,5,70.0
TR8518,Visual Merchandiser Intern,CV Mandiri Pratama,3,20211562,Desain Komunikasi Visual,6,70.0
TR8518,Visual Merchandiser Intern,CV Mandiri Pratama,3,20202201,Desain Komunikasi Visual,9,70.0
TR8519,Accounting Staff,PT Global Media,3,20214582,Akuntansi,5,100.0
TR8519,Accounting Staff,PT Global Media,3,20225338,Akuntansi,5,100.0
TR8519,Accounting Staff,PT Global Media,3,20196265,Akuntansi,9,100.0
TR8519,Accounting Staff,PT Global Media,3,202112993,Akuntansi,7,100.0
TR8519,Accounting Staff,PT Global Media,3,202115873,Akuntansi,5,100.0
TR8520,Data Analyst,PT Esa Bersama,2,20203095,Ekonomi Pembangunan,9,88.0
TR8520,Data Analyst,PT Esa Bersama,2,20204251,Ekonomi Pembangunan,7,88.0
TR8520,Data Analyst,PT Esa Bersama,2,202015688,Ekonomi Pembangunan,7,88.0
TR8520,Data Analyst,PT Esa Bersama,2,202017177,Ekonomi Pembangunan,9,88.0
TR8520,Data Analyst,PT Esa Bersama,2,202117686,Ekonomi Pembangunan,7,88.0
TR8523,Teaching Assistant,CV Mitra Bersama,2,20200418,Pendidikan Teknik Informatika,7,70.0
TR8523,Teaching Assistant,CV Mitra Bersama,2,20200472,Pendidikan Teknik Informatika,7,70.0
TR8523,Teaching Assistant,CV Mitra Bersama,2,20210589,Pendidikan Teknik Informatika,7,70.0
TR8523,Teaching Assistant,CV Mitra Bersama,2,20211070,Pendidikan Teknik Informatika,7,70.0
TR8523,Teaching Assistant,CV Mitra Bersama,2,20202514,Pendidikan Teknik Informatika,9,70.0
TR8524,IT Support,CV Jaya Makmur,2,20200322,Sistem Informasi,7,70.0
TR8524,IT Support,CV Jaya Makmur,2,20200418,Pendidikan Teknik Informatika,7,70.0
TR8524,IT Support,CV Jaya Makmur,2,20200472,Pendidikan Teknik Informatika,7,70.0
TR8524,IT Support,CV Jaya Makmur,2,20210589,Pendidikan Teknik Informatika,7,70.0
TR8524,IT Support,CV Jaya Makmur,2,20211070,Pendidikan Teknik Informatika,7,70.0
TR8525,Data Entry Operator,CV Techno Terapan,3,20210173,Akuntansi,7,70.0
TR8525,Data Entry Operator,CV Techno Terapan,3,20210183,Akuntansi,7,70.0
TR8525,Data Entry Operator,CV Techno Terapan,3,20200322,Sistem Informasi,7,70.0
TR8525,Data Entry Operator,CV Techno Terapan,3,20210406,Akuntansi,7,70.0
TR8525,Data Entry Operator,CV Techno Terapan,3,20190423,Akuntansi,11,70.0
TR8527,Instructional Designer,PT Global Cerdas,4,20210249,Pendidikan Teknik Informatika,7,70.0
TR8527,Instructional Designer,PT Global Cerdas,4,20210310,Pendidikan Teknik Informatika,5,70.0
TR8527,Instructional Designer,PT Global Cerdas,4,20220381,Ilmu Komunikasi,5,70.0
TR8527,Instructional Designer,PT Global Cerdas,4,20200483,Pendidikan Teknik Informatika,8,70.0
TR8527,Instructional Designer,PT Global Cerdas,4,20200737,Ilmu Komunikasi,8,70.0
TR8528,Production Planning Intern,PT Jaya Systems,5,20210265,Teknik Industri,7,70.0
TR8528,Production Planning Intern,PT Jaya Systems,5,20210885,Manajemen,6,70.0
TR8528,Production Planning Intern,PT Jaya Systems,5,20200948,Teknik Industri,7,70.0
TR8528,Production Planning Intern,PT Jaya Systems,5,20211235,Manajemen,6,70.0
TR8528,Production Planning Intern,PT Jaya Systems,5,20201362,Teknik Industri,7,70.0
TR8529,Research Assistant,PT Makmur Utama,3,20210218,Psikologi,5,70.0
TR8529,Research Assistant,PT Makmur Utama,3,20210487,Psikologi,5,70.0
TR8529,Research Assistant,PT Makmur Utama,3,20210611,Psikologi,5,70.0
TR8529,Research Assistant,PT Makmur Utama,3,20221315,Statistika,5,70.0
TR8529,Research Assistant,PT Makmur Utama,3,20211450,Psikologi,6,70.0
TR8530,Data Analyst,PT Esa Media,1,20202592,Sistem Informasi,8,88.0
TR8530,Data Analyst,PT Esa Media,1,20195167,Sistem Informasi,11,88.0
TR8530,Data Analyst,PT Esa Media,1,20208606,Sistem Informasi,8,88.0
TR8530,Data Analyst,PT Esa Media,1,201911800,Sistem Informasi,9,88.0
TR8530,Data Analyst,PT Esa Media,1,202112969,Sistem Informasi,6,88.0
TR8531,HR Intern,PT Cakra Logistik,1,20202315,Psikologi,7,70.0
TR8531,HR Intern,PT Cakra Logistik,1,20212991,Psikologi,6,70.0
TR8531,HR Intern,PT Cakra Logistik,1,20203749,Manajemen,7,70.0
TR8531,HR Intern,PT Cakra Logistik,1,20205004,Psikologi,8,70.0
TR8531,HR Intern,PT Cakra Logistik,1,20215318,Psikologi,6,70.0
TR8532,Risk Analyst,PT Global Logistik,1,20209832,Statistika,7,100.0
TR8532,Risk Analyst,PT Global Logistik,1,20221457,Statistika,5,90.0
TR8532,Risk Analyst,PT Global Logistik,1,20221541,Statistika,4,90.0
TR8532,Risk Analyst,PT Global Logistik,1,20193988,Statistika,11,90.0
TR8532,Risk Analyst,PT Global Logistik,1,20214568,Statistika,7,90.0
TR8533,Mechanical Engineer Intern,CV Cakra Analitika,4,20210304,Teknik Mesin,5,100.0
TR8533,Mechanical Engineer Intern,CV Cakra Analitika,4,20191941,Teknik Mesin,9,100.0
TR8533,Mechanical Engineer Intern,CV Cakra Analitika,4,20203485,Teknik Mesin,9,100.0
TR8533,Mechanical Engineer Intern,CV Cakra Analitika,4,20214167,Teknik Mesin,5,100.0
TR8533,Mechanical Engineer Intern,CV Cakra Analitika,4,20224886,Teknik Mesin,5,100.0
TR8534,Data Analyst,PT Solusi Bangsa,4,20215801,Statistika,7,94.0
TR8534,Data Analyst,PT Solusi Bangsa,4,20228936,Statistika,5,94.0
TR8534,Data Analyst,PT Solusi Bangsa,4,202110494,Statistika,7,94.0
TR8534,Data Analyst,PT Solusi Bangsa,4,202114287,Statistika,6,94.0
TR8534,Data Analyst,PT Solusi Bangsa,4,20212648,Statistika,5,88.0
TR8536,Mechanical Engineer Intern,PT Sentosa Teknologi,2,20191941,Teknik Mesin,9,100.0
TR8536,Mechanical Engineer Intern,PT Sentosa Teknologi,2,20203485,Teknik Mesin,9,100.0
TR8536,Mechanical Engineer Intern,PT Sentosa Teknologi,2,20215048,Teknik Mesin,7,100.0
TR8536,Mechanical Engineer Intern,PT Sentosa Teknologi,2,20206597,Teknik Mesin,7,100.0
TR8536,Mechanical Engineer Intern,PT Sentosa Teknologi,2,202110891,Teknik Mesin,7,100.0
TR8538,Customer Service Intern,PT Bangkit Media,1,20211450,Psikologi,6,70.0
TR8538,Customer Service Intern,PT Bangkit Media,1,20191461,Ilmu Komunikasi,11,70.0
TR8538,Customer Service Intern,PT Bangkit Media,1,20201583,Ilmu Komunikasi,9,70.0
TR8538,Customer Service Intern,PT Bangkit Media,1,20192608,Ilmu Komunikasi,9,70.0
TR8538,Customer Service Intern,PT Bangkit Media,1,20202666,Psikologi,8,70.0
TR8539,IT Staff,PT Esa Analitika,3,20210409,Sistem Informasi,7,70.0
TR8539,IT Staff,PT Esa Analitika,3,20190640,Teknik Elektro,10,70.0
TR8539,IT Staff,PT Esa Analitika,3,20211047,Teknik Elektro,5,70.0
TR8539,IT Staff,PT Esa Analitika,3,20221442,Sistem Informasi,5,70.0
TR8539,IT Staff,PT Esa Analitika,3,20212546,Sistem Informasi,6,70.0
TR854,IT Support,CV Andalas Kreatif,1,20220023,Teknik Elektro,4,70.0
TR854,IT Support,CV Andalas Kreatif,1,20210158,Informatika,5,70.0
TR854,IT Support,CV Andalas Kreatif,1,20220346,Teknik Elektro,5,70.0
TR854,IT Support,CV Andalas Kreatif,1,20210378,Informatika,6,70.0
TR854,IT Support,CV Andalas Kreatif,1,20210383,Teknik Elektro,5,70.0
TR8540,IT Support,PT Abadi Konsultan,2,20210409,Sistem Informasi,7,70.0
TR8540,IT Support,PT Abadi Konsultan,2,20202091,Pendidikan Teknik Informatika,9,70.0
TR8540,IT Support,PT Abadi Konsultan,2,20212546,Sistem Informasi,6,70.0
TR8540,IT Support,PT Abadi Konsultan,2,20213622,Sistem Informasi,7,70.0
TR8540,IT Support,PT Abadi Konsultan,2,20204917,Pendidikan Teknik Informatika,7,70.0
TR8541,Sales Admin,PT Makmur Kreatif,1,20191461,Ilmu Komunikasi,11,70.0
TR8541,Sales Admin,PT Makmur Kreatif,1,20201583,Ilmu Komunikasi,9,70.0
TR8541,Sales Admin,PT Makmur Kreatif,1,20192608,Ilmu Komunikasi,9,70.0
TR8541,Sales Admin,PT Makmur Kreatif,1,20212862,Ilmu Komunikasi,7,70.0
TR8541,Sales Admin,PT Makmur Kreatif,1,20213216,Manajemen,7,70.0
TR8542,DevOps Engineer,PT Makmur Cerdas,3,20217053,Informatika,6,100.0
TR8542,DevOps Engineer,PT Makmur Cerdas,3,20229600,Informatika,5,100.0
TR8542,DevOps Engineer,PT Makmur Cerdas,3,202114733,Informatika,7,100.0
TR8542,DevOps Engineer,PT Makmur Cerdas,3,20210409,Sistem Informasi,7,85.0
TR8542,DevOps Engineer,PT Makmur Cerdas,3,20191335,Informatika,11,85.0
TR8543,Content Creator,PT Bumi Bangsa,3,20210190,Desain Komunikasi Visual,6,70.0
TR8543,Content Creator,PT Bumi Bangsa,3,20220299,Ilmu Komunikasi,4,70.0
TR8543,Content Creator,PT Bumi Bangsa,3,20220631,Ilmu Komunikasi,5,70.0
TR8543,Content Creator,PT Bumi Bangsa,3,20211108,Desain Komunikasi Visual,6,70.0
TR8543,Content Creator,PT Bumi Bangsa,3,20221115,Desain Komunikasi Visual,4,70.0
TR8544,Data Science Intern,PT Cakra Inovasi,2,20210409,Sistem Informasi,7,100.0
TR8544,Data Science Intern,PT Cakra Inovasi,2,20203510,Informatika,9,100.0
TR8544,Data Science Intern,PT Cakra Inovasi,2,20204824,Informatika,8,100.0
TR8544,Data Science Intern,PT Cakra Inovasi,2,20229600,Informatika,5,100.0
TR8544,Data Science Intern,PT Cakra Inovasi,2,202113545,Sistem Informasi,5,100.0
TR8546,Accounting Staff,CV Jaya Utama,1,20214113,Akuntansi,6,100.0
TR8546,Accounting Staff,CV Jaya Utama,1,202011893,Akuntansi,8,100.0
TR8546,Accounting Staff,CV Jaya Utama,1,202018709,Akuntansi,9,100.0
TR8546,Accounting Staff,CV Jaya Utama,1,202122269,Akuntansi,7,100.0
TR8546,Accounting Staff,CV Jaya Utama,1,20211088,Akuntansi,5,90.0
TR8549,Data Analyst,CV Sejahtera Perkasa,3,20193988,Statistika,11,94.0
TR8549,Data Analyst,CV Sejahtera Perkasa,3,202113265,Statistika,7,94.0
TR8549,Data Analyst,CV Sejahtera Perkasa,3,202013923,Statistika,8,94.0
TR8549,Data Analyst,CV Sejahtera Perkasa,3,202122258,Statistika,7,94.0
TR8549,Data Analyst,CV Sejahtera Perkasa,3,20212219,Statistika,6,88.0
TR855,Business Analyst,PT Inovasi Kreatif,1,20210378,Informatika,6,100.0
TR855,Business Analyst,PT Inovasi Kreatif,1,20210709,Informatika,6,100.0
TR855,Business Analyst,PT Inovasi Kreatif,1,20200739,Informatika,9,100.0
TR855,Business Analyst,PT Inovasi Kreatif,1,20210885,Manajemen,6,100.0
TR855,Business Analyst,PT Inovasi Kreatif,1,20211235,Manajemen,6,100.0
TR8550,IT Support,CV Mega Analitika,2,20210409,Sistem Informasi,7,70.0
TR8550,IT Support,CV Mega Analitika,2,20220736,Pendidikan Teknik Informatika,5,70.0
TR8550,IT Support,CV Mega Analitika,2,20221442,Sistem Informasi,5,70.0
TR8550,IT Support,CV Mega Analitika,2,20221663,Pendidikan Teknik Informatika,5,70.0
TR8550,IT Support,CV Mega Analitika,2,20202091,Pendidikan Teknik Informatika,9,70.0
TR8551,Quality Control Staff,CV Makmur Data,3,20200889,Farmasi,9,70.0
TR8551,Quality Control Staff,CV Makmur Data,3,20202583,Agroteknologi,9,70.0
TR8551,Quality Control Staff,CV Makmur Data,3,20202912,Farmasi,9,70.0
TR8551,Quality Control Staff,CV Makmur Data,3,20203315,Agroteknologi,9,70.0
TR8551,Quality Control Staff,CV Makmur Data,3,20214950,Farmasi,7,70.0
TR8552,Data Analyst,CV Inti Nusantara,3,20215801,Statistika,7,94.0
TR8552,Data Analyst,CV Inti Nusantara,3,20228936,Statistika,5,94.0
TR8552,Data Analyst,CV Inti Nusantara,3,202110494,Statistika,7,94.0
TR8552,Data Analyst,CV Inti Nusantara,3,202114287,Statistika,6,94.0
TR8552,Data Analyst,CV Inti Nusantara,3,20212648,Statistika,5,88.0
TR8553,Business Analyst,PT Indo Systems,1,20210378,Informatika,6,100.0
TR8553,Business Analyst,PT Indo Systems,1,20210709,Informatika,6,100.0
TR8553,Business Analyst,PT Indo Systems,1,20200739,Informatika,9,100.0
TR8553,Business Analyst,PT Indo Systems,1,20212300,Informatika,7,100.0
TR8553,Business Analyst,PT Indo Systems,1,20202518,Sistem Informasi,8,100.0
TR8554,Drafter,PT Mega Kreatif,1,20210304,Teknik Mesin,5,70.0
TR8554,Drafter,PT Mega Kreatif,1,20210492,Teknik Sipil,5,70.0
TR8554,Drafter,PT Mega Kreatif,1,20200670,Teknik Mesin,7,70.0
TR8554,Drafter,PT Mega Kreatif,1,20200723,Teknik Mesin,8,70.0
TR8554,Drafter,PT Mega Kreatif,1,20220771,Teknik Mesin,5,70.0
TR8555,Motion Graphic Designer,CV Perkasa Abadi,3,20212600,Desain Komunikasi Visual,6,70.0
TR8555,Motion Graphic Designer,CV Perkasa Abadi,3,20212885,Desain Komunikasi Visual,5,70.0
TR8555,Motion Graphic Designer,CV Perkasa Abadi,3,20203475,Desain Komunikasi Visual,7,70.0
TR8555,Motion Graphic Designer,CV Perkasa Abadi,3,20204478,Desain Komunikasi Visual,8,70.0
TR8555,Motion Graphic Designer,CV Perkasa Abadi,3,20217074,Desain Komunikasi Visual,6,70.0
TR8556,Mechanical Engineer Intern,PT Bina Analitika,5,20206309,Teknik Mesin,8,100.0
TR8556,Mechanical Engineer Intern,PT Bina Analitika,5,20206682,Teknik Mesin,8,100.0
TR8556,Mechanical Engineer Intern,PT Bina Analitika,5,20218748,Teknik Mesin,6,100.0
TR8556,Mechanical Engineer Intern,PT Bina Analitika,5,202210009,Teknik Mesin,5,100.0
TR8556,Mechanical Engineer Intern,PT Bina Analitika,5,201911264,Teknik Mesin,9,100.0
TR8557,Research Associate,PT Sejahtera Informatika,2,20220568,Psikologi,5,70.0
TR8557,Research Associate,PT Sejahtera Informatika,2,20202315,Psikologi,7,70.0
TR8557,Research Associate,PT Sejahtera Informatika,2,20212991,Psikologi,6,70.0
TR8557,Research Associate,PT Sejahtera Informatika,2,20205004,Psikologi,8,70.0
TR8557,Research Associate,PT Sejahtera Informatika,2,20215318,Psikologi,6,70.0
TR8558,Content Creator,PT Nusa Cerdas,2,20200737,Ilmu Komunikasi,8,70.0
TR8558,Content Creator,PT Nusa Cerdas,2,20201719,Ilmu Komunikasi,7,70.0
TR8558,Content Creator,PT Nusa Cerdas,2,20203475,Desain Komunikasi Visual,7,70.0
TR8558,Content Creator,PT Nusa Cerdas,2,20213868,Ilmu Komunikasi,7,70.0
TR8558,Content Creator,PT Nusa Cerdas,2,20204478,Desain Komunikasi Visual,8,70.0
TR8559,Internal Auditor,PT Mandiri Utama,1,20210173,Akuntansi,7,70.0
TR8559,Internal Auditor,PT Mandiri Utama,1,20210183,Akuntansi,7,70.0
TR8559,Internal Auditor,PT Mandiri Utama,1,20210406,Akuntansi,7,70.0
TR8559,Internal Auditor,PT Mandiri Utama,1,20190423,Akuntansi,11,70.0
TR8559,Internal Auditor,PT Mandiri Utama,1,20210516,Akuntansi,6,70.0
TR8560,IT Staff,PT Mandiri Utama,4,20200131,Informatika,7,70.0
TR8560,IT Staff,PT Mandiri Utama,4,20190245,Informatika,9,70.0
TR8560,IT Staff,PT Mandiri Utama,4,20211021,Informatika,7,70.0
TR8560,IT Staff,PT Mandiri Utama,4,20201375,Informatika,9,70.0
TR8560,IT Staff,PT Mandiri Utama,4,20191721,Informatika,11,70.0
TR8561,Social Media Specialist,PT Sukses Sentosa,3,20191461,Ilmu Komunikasi,11,70.0
TR8561,Social Media Specialist,PT Sukses Sentosa,3,20201583,Ilmu Komunikasi,9,70.0
TR8561,Social Media Specialist,PT Sukses Sentosa,3,20202201,Desain Komunikasi Visual,9,70.0
TR8561,Social Media Specialist,PT Sukses Sentosa,3,20192608,Ilmu Komunikasi,9,70.0
TR8561,Social Media Specialist,PT Sukses Sentosa,3,20212862,Ilmu Komunikasi,7,70.0
TR8562,Supply Chain Intern,CV Cakra Perkasa,2,20210265,Teknik Industri,7,70.0
TR8562,Supply Chain Intern,CV Cakra Perkasa,2,20210885,Manajemen,6,70.0
TR8562,Supply Chain Intern,CV Cakra Perkasa,2,20200948,Teknik Industri,7,70.0
TR8562,Supply Chain Intern,CV Cakra Perkasa,2,20211235,Manajemen,6,70.0
TR8562,Supply Chain Intern,CV Cakra Perkasa,2,20201362,Teknik Industri,7,70.0
TR8563,Digital Marketing Intern,PT Nusa Cerdas,3,20191461,Ilmu Komunikasi,11,70.0
TR8563,Digital Marketing Intern,PT Nusa Cerdas,3,20201583,Ilmu Komunikasi,9,70.0
TR8563,Digital Marketing Intern,PT Nusa Cerdas,3,20202201,Desain Komunikasi Visual,9,70.0
TR8563,Digital Marketing Intern,PT Nusa Cerdas,3,20192608,Ilmu Komunikasi,9,70.0
TR8563,Digital Marketing Intern,PT Nusa Cerdas,3,20212862,Ilmu Komunikasi,7,70.0
TR8564,Quality Control Staff,PT Sejahtera Mandiri,3,20200420,Teknik Industri,7,70.0
TR8564,Quality Control Staff,PT Sejahtera Mandiri,3,20200432,Teknik Industri,8,70.0
TR8564,Quality Control Staff,PT Sejahtera Mandiri,3,20202583,Agroteknologi,9,70.0
TR8564,Quality Control Staff,PT Sejahtera Mandiri,3,20203315,Agroteknologi,9,70.0
TR8564,Quality Control Staff,PT Sejahtera Mandiri,3,20193490,Teknik Industri,11,70.0
TR8565,Warehouse Staff,CV Bakti Abadi,2,20210265,Teknik Industri,7,70.0
